2,1999,3,4,2,2,2,14900
2,2001,3,4,1,1,2,14900
19,2007,3,2,2,1,2,14900
19,2007,3,2,2,1,2,14900
19,2004,3,4,1,1,2,14900
2,2009,1,5,1,1,2,14900
19,2007,3,2,2,1,2,14900
26,2015,1,4,1,1,2,14800
8,2005,1,4,2,1,2,14800
2,1998,3,4,2,1,2,14800
26,2015,2,4,1,1,2,14800
8,2005,1,4,2,1,2,14800
12,2006,2,5,1,1,2,14800
26,2015,2,4,1,1,2,14800
10,2010,2,5,1,1,2,14800
20,2013,2,4,1,1,2,14800
8,2005,1,4,2,1,2,14800
2,2007,3,2,1,1,2,14700
26,2012,1,4,2,1,2,14500
12,2015,1,4,1,1,2,14500
8,1990,1,2,1,1,2,14500
26,2011,1,5,1,1,2,14500
12,2015,1,4,1,1,2,14500
10,2000,1,5,2,1,2,14500
10,2000,2,5,2,1,2,14500
19,2014,2,5,2,1,2,14500
26,2011,1,5,1,1,2,14500
8,1990,1,2,1,1,2,14500
26,2010,2,5,1,1,2,14500
4,2020,1,5,1,1,1,14500
2,2002,3,4,2,1,2,14500
2,1999,4,5,1,1,2,14500
27,2016,2,5,1,1,2,14500
26,2012,1,4,2,1,2,14500
19,2014,2,5,2,1,2,14400
19,2014,2,5,2,1,2,14400
19,2014,2,4,2,1,2,14400
19,2014,2,4,2,1,2,14400
19,2014,2,5,2,1,2,14400
19,2013,2,5,2,1,2,14300
20,2017,2,5,2,1,2,14150
19,2005,3,2,1,1,2,14000
19,2005,3,4,1,1,2,14000
19,2005,3,4,1,1,2,14000
22,2020,3,2,2,1,2,14000
19,2005,3,4,1,1,2,14000
12,2018,1,5,2,1,2,14000
22,2020,3,2,2,1,2,14000
26,2009,1,5,1,1,2,14000
2,2008,4,5,1,1,2,14000
2,2019,2,5,1,1,2,14000
2,2020,3,2,2,1,2,14000
19,2005,3,4,1,1,2,14000
19,2005,3,4,1,1,2,14000
19,2018,1,5,2,1,2,13900
12,2004,1,2,1,1,2,13900
12,2018,1,4,2,1,1,13900
23,2021,1,4,2,1,1,13900
12,2004,1,2,1,1,2,13900
26,2011,3,4,1,1,2,13800
12,2015,1,5,1,1,2,13800
19,2007,3,2,1,1,2,13800
12,2015,1,5,1,1,2,13800
12,2015,1,5,1,1,2,13800
12,2015,2,5,1,1,2,13800
2,2015,1,3,1,1,2,13600
28,2013,3,4,2,1,2,13500
19,2008,3,2,1,1,2,13500
8,2009,1,3,1,1,2,13500
4,2014,1,4,2,1,1,13500
12,2014,2,5,2,1,2,13500
19,2011,1,5,2,1,2,13500
19,2008,3,4,2,1,2,13500
2,2002,4,5,1,1,2,13500
4,2014,1,4,2,1,1,13500
19,2008,3,2,1,1,2,13500
10,2017,1,4,2,1,2,13500
9,1992,1,4,2,1,2,13500
19,2011,1,5,2,1,2,13500
2,2002,4,3,1,1,2,13500
4,2017,2,4,1,1,2,13500
2,2006,3,4,1,1,1,13500
4,2017,1,4,2,1,1,13500
20,2013,1,5,2,1,1,13500
19,2011,1,5,2,1,2,13500
12,2009,1,5,2,1,2,13500
2,2002,4,5,1,1,2,13500
2,2006,3,4,1,1,2,13500
19,2011,3,4,2,1,2,13500
12,2016,1,4,1,1,2,13500
19,2008,2,4,2,1,2,13500
19,2011,1,5,1,1,2,13500
4,2014,1,5,2,1,2,13500
4,2017,2,5,2,1,2,13300
2,2012,1,5,2,1,1,13300
12,2012,1,3,2,1,2,13200
10,2014,1,5,2,1,2,13200
10,2014,1,5,2,1,2,13200
10,2014,1,4,2,1,2,13200
12,2001,2,4,1,1,1,13000
23,2019,2,4,2,1,2,13000
10,2008,2,5,1,1,2,13000
19,2008,3,4,2,2,2,13000
23,2019,1,4,2,1,2,13000
19,2018,1,4,2,1,2,13000
19,2003,3,4,2,1,2,13000
19,2003,3,4,2,1,2,13000
23,2019,2,4,2,1,2,13000
19,2018,2,4,2,1,2,13000
12,2009,3,2,1,1,2,12900
5,2010,2,5,2,1,2,12850
19,2016,1,4,2,1,2,12800
12,2009,1,4,1,1,2,12800
19,2017,1,5,2,1,2,12800
28,2016,3,2,2,1,2,12800
12,2014,1,5,1,1,2,12800
19,2017,1,5,2,1,2,12800
19,2016,1,5,2,1,2,12800
5,2009,1,5,1,1,2,12800
4,2004,2,5,2,1,2,12700
26,2008,1,5,1,1,2,12500
17,2001,2,4,1,1,2,12500
17,2001,2,4,1,1,2,12500
17,2001,1,5,2,1,2,12500
26,2008,1,5,1,1,2,12500
26,2008,2,5,1,1,2,12500
5,2009,2,5,1,1,2,12500
26,2009,1,4,1,1,1,12500
10,2019,1,4,1,1,1,12500
10,2019,1,4,1,1,1,12500
26,2008,2,5,1,1,2,12500
12,2017,2,5,1,1,2,12500
26,2008,2,5,1,1,2,12500
5,2017,3,2,1,2,2,12500
25,2016,2,5,2,1,2,12200
7,2020,4,3,2,1,2,12200
17,2005,1,5,2,1,2,12000
20,2017,2,4,1,1,2,12000
20,2017,2,4,1,1,2,12000
19,2016,1,5,2,1,2,12000
20,2018,1,4,2,1,2,12000
4,2020,2,5,2,1,2,12000
2,1998,3,4,2,2,2,12000
5,2007,3,4,1,1,2,12000
12,2018,3,2,2,1,2,12000
20,2017,1,4,1,1,2,12000
2,2010,1,5,2,1,2,12000
2,2010,1,5,2,1,2,12000
19,2019,1,4,2,1,2,12000
19,2003,3,4,2,1,2,12000
19,2008,3,2,1,1,2,11900
2,1996,2,5,2,1,2,11900
12,2013,1,5,1,1,2,11800
10,2018,1,4,2,1,2,11800
10,1999,3,4,2,2,2,11500
12,1997,3,4,2,1,2,11500
25,2016,1,5,2,1,2,11500
10,1999,3,4,2,2,2,11500
12,1993,3,4,2,1,2,11500
2,2016,1,4,2,1,2,11500
10,1999,3,4,2,2,2,11500
19,2005,1,5,2,1,2,11500
10,1999,3,4,2,2,2,11500
12,2010,3,4,2,1,2,11500
28,2019,1,5,2,1,2,11500
2,2009,2,5,1,1,2,11200
26,2021,3,2,2,1,2,11000
19,2015,1,5,1,1,2,11000
14,2004,2,5,1,1,2,11000
12,2000,2,5,2,1,2,11000
20,2015,1,5,2,1,2,10900
20,2015,2,5,2,1,2,10900
2,2004,1,5,1,1,2,10700
2,1997,3,4,1,1,2,10600
9,2021,2,5,2,1,2,10527
4,2015,3,4,2,1,2,10500
12,2006,2,4,1,1,2,10500
12,2012,1,5,1,1,2,10500
28,2015,1,5,2,1,2,10500
10,2006,2,5,1,1,2,10500
4,2015,3,4,2,1,1,10500
4,2015,3,4,2,1,1,10500
19,1975,1,3,1,1,2,10500
2,1997,4,4,2,1,2,10500
28,2015,2,5,2,1,2,10500
12,2001,2,5,2,1,2,10500
10,2006,2,5,1,1,2,10500
12,2006,1,4,1,1,2,10500
10,2010,2,5,1,1,2,10500
2,1996,1,5,2,1,2,10300
2,2009,1,5,1,1,2,10300
26,2017,1,5,1,1,1,10300
12,2012,1,5,1,1,2,10300
2,1996,2,3,2,1,2,10300
19,2013,1,5,1,1,2,10200
19,2013,1,5,1,1,2,10200
19,2013,2,4,1,1,2,10200
19,2000,2,5,1,1,2,10200
19,2013,3,5,2,1,2,10200
23,2017,2,5,1,1,2,10200
19,2013,2,4,1,1,2,10200
12,2009,2,5,1,1,2,10200
29,2012,3,4,2,1,2,10020
19,2005,3,4,1,1,2,10000
12,2004,2,5,1,1,2,10000
10,2014,1,4,1,1,1,10000
2,1995,2,4,2,1,2,10000
2,1997,1,4,1,1,2,10000
19,2006,2,5,1,1,2,10000
24,2013,2,5,2,2,2,9990
25,2000,1,3,2,1,2,9900
5,2003,3,5,1,1,2,9800
5,2003,3,4,1,1,2,9800
5,2003,2,5,1,1,2,9800
5,2003,2,5,1,1,2,9800
26,2009,1,4,1,1,2,9700
13,2002,1,3,2,1,2,9600
13,2002,1,3,2,1,2,9600
13,2002,1,4,2,1,2,9600
13,2002,2,5,2,1,2,9600
19,2000,2,5,1,1,2,9600
9,2003,3,4,1,1,2,9500
9,2003,3,5,1,1,2,9500
9,2003,2,5,1,1,2,9500
26,2008,1,4,1,1,2,9500
10,2009,1,4,1,1,2,9500
8,2002,1,4,1,1,2,9500
26,1996,4,5,1,1,2,9500
26,2011,1,5,2,1,1,9500
9,2003,2,5,1,1,2,9500
9,2003,2,5,1,1,2,9500
26,2008,1,4,1,1,2,9500
10,1992,3,4,2,1,2,9400
10,1992,3,5,2,1,2,9400
10,1992,2,5,2,1,2,9400
10,1992,2,5,2,1,2,9400
2,1997,1,4,2,1,2,9300
2,1997,1,4,2,1,2,9300
12,2016,1,4,1,1,2,9300
26,2008,1,5,1,1,1,9200
4,2002,1,5,2,1,1,9200
28,2014,1,5,2,1,2,9100
26,2009,1,5,2,1,2,9000
2,2005,3,2,2,1,2,9000
11,2000,4,3,2,2,2,9000
10,1996,1,5,1,1,2,9000
11,2018,2,5,2,1,2,9000
26,2011,1,5,2,1,1,9000
2,2000,3,4,2,2,2,9000
2,1998,2,5,2,1,2,9000
9,2001,2,5,1,1,2,9000
2,1998,2,5,2,1,2,9000
2,2005,3,2,2,2,2,9000
20,2015,1,5,1,1,2,8900
20,2019,1,5,2,1,2,8900
20,2019,2,5,2,1,2,8900
20,2019,1,5,2,1,2,8900
20,2019,1,4,2,1,2,8900
20,2019,2,5,2,1,2,8900
20,2019,2,5,2,1,2,8900
12,1995,2,5,1,1,2,8900
20,2016,1,5,2,1,2,8800
2,1995,1,4,2,1,2,8800
2,1995,2,5,2,1,2,8800
20,2011,1,5,1,1,2,8700
20,2011,1,5,1,1,2,8700
20,2011,1,5,1,1,2,8700
20,2011,1,5,1,1,2,8700
12,1997,3,4,1,1,2,8500
10,2004,1,5,2,1,2,8500
4,2017,1,5,2,1,1,8500
4,2017,1,5,2,1,1,8500
12,2004,1,5,1,1,2,8500
2,2011,3,4,1,2,2,8500
2,1994,3,4,1,2,2,8500
19,1992,3,2,2,1,2,8500
12,2010,2,5,1,1,2,8500
12,2000,4,5,2,1,2,8500
2,1995,2,5,2,1,2,8500
4,2016,1,5,2,1,2,8500
12,2010,1,4,2,1,2,8500
4,2016,1,4,2,1,2,8300
4,2016,1,5,2,1,2,8300
12,1995,3,4,2,1,2,8300
5,2010,2,5,2,2,2,8300
12,2011,2,5,1,1,2,8200
12,2011,1,5,1,1,2,8200
12,2011,1,5,1,1,2,8200
12,2011,2,5,1,1,2,8200
2,2006,2,5,1,1,2,8200
4,2016,1,4,2,2,2,8000
26,1997,3,4,1,1,2,8000
2,1992,3,4,1,1,2,8000
20,2012,1,5,2,1,2,8000
23,2015,1,5,2,1,2,8000
4,2016,1,4,2,2,2,8000
12,1998,4,3,2,1,2,8000
4,2016,1,4,2,1,2,8000
4,2016,1,4,2,1,1,8000
19,2000,1,2,1,1,2,8000
28,2013,1,4,2,1,2,8000
4,2016,1,4,2,1,2,8000
2,1996,2,5,2,1,2,8000
4,2016,1,4,2,1,2,8000
4,2016,1,4,2,1,2,8000
10,1996,2,5,2,1,2,8000
2,1999,1,4,1,1,2,7900
20,2011,2,5,2,1,2,7900
10,2003,1,4,1,1,2,7500
10,2003,1,2,1,1,2,7500
2,1997,2,4,2,1,2,7500
10,2003,2,2,1,1,2,7500
8,2004,1,4,2,1,2,7500
10,1999,2,4,2,1,2,7500
10,2003,1,2,1,1,2,7500
2,1990,2,5,2,1,2,7300
2,1998,2,5,2,1,2,7200
2,1994,2,5,2,1,2,7200
2,2015,2,2,2,1,2,7040
19,1999,3,2,2,1,2,7000
26,1995,3,4,1,1,2,7000
26,2010,1,5,2,1,2,7000
4,2019,1,5,2,1,2,7000
26,2000,1,4,1,1,1,7000
12,2009,1,4,1,1,2,7000
4,2019,1,4,2,1,2,7000
10,1987,3,2,2,1,2,7000
2,1991,2,5,2,1,2,7000
9,1993,2,5,1,1,2,7000
2,1998,1,4,2,1,2,6600
9,2000,1,5,1,1,2,6500
10,1994,3,4,2,1,2,6500
2,2008,2,4,1,1,2,6500
2,2008,1,4,1,1,2,6500
9,2000,2,5,1,2,2,6500
2,2008,1,4,1,1,2,6500
2,2008,1,4,1,1,2,6500
30,2021,1,2,1,3,1,6300
12,1997,1,4,2,1,2,6300
12,1997,1,4,2,1,2,6300
2,2017,1,4,1,1,2,6250
2,2016,2,4,1,1,1,6250
10,1990,4,4,1,2,2,6100
10,1990,4,4,1,2,2,6100
24,2011,3,3,2,1,2,6000
12,1992,2,5,2,1,2,6000
12,1990,1,4,2,1,2,6000
2,1991,1,2,2,1,2,6000
12,1990,1,4,2,1,2,6000
30,2021,1,2,1,3,1,5950
30,2020,1,2,1,3,1,5950
12,1998,1,4,2,1,2,5800
12,1990,1,4,2,1,2,5700
2,1989,2,5,2,1,2,5700
2,1996,3,3,2,1,2,5600
2,1991,1,4,2,1,2,5500
30,2019,1,2,1,3,1,5450
30,2019,1,2,1,3,1,5450
2,2014,3,2,1,1,2,5316
17,1992,1,5,1,1,2,5000
17,1992,2,5,1,1,2,5000
26,1996,1,2,2,1,1,5000
17,1992,1,4,1,1,2,5000
10,1997,1,2,1,1,2,5000
5,1978,1,4,2,1,2,4950
20,1992,4,5,2,2,2,4800
26,1990,1,3,2,2,2,4700
2,1989,1,4,2,1,2,4500
10,1993,1,4,2,1,2,4300
12,2004,1,4,2,1,2,4200
22,2016,2,5,2,2,2,4200
2,1992,1,4,2,1,2,4000
12,2003,1,4,2,1,2,3500
28,2017,2,4,2,1,1,3433
2,2009,3,2,2,1,2,3089
12,2004,1,4,2,1,2,2900
12,2003,1,4,2,1,2,2900
26,1981,1,4,2,1,2,2900
19,2011,2,4,1,1,2,2801
12,2010,1,4,1,1,2,2485
2,2008,3,4,2,1,2,2008
17,2001,2,5,2,1,2,2001
12,1985,1,4,1,1,2,2000
12,1985,1,4,2,1,2,2000
